vin,component,cycle,value,rul
VIN_26942,battery,882,12.007975915979515,1245
VIN_26942,battery,883,11.761276583918953,1244
VIN_26942,battery,884,11.783491096044163,1243
VIN_26942,battery,885,11.841965449272516,1242
VIN_26942,battery,886,11.70024788940307,1241
VIN_26942,battery,887,11.640319649366353,1240
VIN_26942,battery,888,11.707894167889602,1239
VIN_26942,battery,889,11.742064843431523,1238
VIN_26942,battery,890,11.712107433470885,1237
VIN_26942,battery,891,11.756716414937431,1236
VIN_26942,battery,892,11.60060465782363,1235
VIN_26942,battery,893,11.754705983874533,1234
VIN_26942,battery,894,11.762605617628019,1233
VIN_26942,battery,895,11.679241457396977,1232
VIN_26942,battery,896,11.652386803404292,1231
VIN_26942,battery,897,11.699385834361557,1230
VIN_26942,battery,898,11.861707339924289,1229
VIN_26942,battery,899,11.587217284941081,1228
VIN_26942,battery,900,11.778168171366277,1227
VIN_26942,battery,901,11.725607513589432,1226
VIN_26942,battery,902,11.478817678657053,1225
VIN_26942,battery,903,11.686861350009647,1224
VIN_26942,battery,904,11.81976923903122,1223
VIN_26942,battery,905,11.69850060179415,1222
VIN_26942,battery,906,11.730175638779096,1221
VIN_26942,battery,907,11.735970640648254,1220
VIN_26942,battery,908,11.749211301060955,1219
VIN_26942,battery,909,11.659374569321422,1218
VIN_26942,battery,910,11.621815576393528,1217
VIN_26942,battery,911,11.824732732384838,1216
VIN_26942,battery,912,11.631777312233368,1215
VIN_26942,battery,913,11.748448382639726,1214
VIN_26942,battery,914,11.815174215857704,1213
VIN_26942,battery,915,11.640580550797377,1212
VIN_26942,battery,916,11.690148576408044,1211
VIN_26942,battery,917,11.870449508791683,1210
VIN_26942,battery,918,11.671968028404228,1209
VIN_26942,battery,919,11.593042661952968,1208
VIN_26942,battery,920,11.724678194664103,1207
VIN_26942,battery,921,11.724644084371585,1206
VIN_26942,battery,922,11.711451027494979,1205
VIN_26942,battery,923,11.720258114598582,1204
VIN_26942,battery,924,11.733902129860468,1203
VIN_26942,battery,925,11.76740742215629,1202
VIN_26942,battery,926,11.697313475813143,1201
VIN_26942,battery,927,11.786796877631408,1200
VIN_26942,battery,928,11.787851257600696,1199
VIN_26942,battery,929,11.619570288259684,1198
VIN_26942,battery,930,11.611248944183865,1197
VIN_26942,battery,931,11.805959467827789,1196
VIN_26942,battery,932,11.532361954326479,1195
VIN_26942,battery,933,11.507726208592688,1194
VIN_26942,battery,934,11.591573603243026,1193
VIN_26942,battery,935,11.732681996472568,1192
VIN_26942,battery,936,11.395931560570261,1191
VIN_26942,battery,937,11.745805772758574,1190
VIN_26942,battery,938,11.766011992170105,1189
VIN_26942,battery,939,11.666678199641037,1188
VIN_26942,battery,940,11.549919929355838,1187
VIN_26942,battery,941,11.635700692224752,1186
VIN_26942,battery,942,11.767289757438435,1185
VIN_26942,battery,943,11.651960141439496,1184
VIN_26942,battery,944,11.58198522095745,1183
VIN_26942,battery,945,11.671028676658546,1182
VIN_26942,battery,946,11.57708928602484,1181
VIN_26942,battery,947,11.657998577726184,1180
VIN_26942,battery,948,11.744287525765262,1179
VIN_26942,battery,949,11.678110109181109,1178
VIN_26942,battery,950,11.528138561294739,1177
VIN_26942,battery,951,11.64571151501906,1176
VIN_26942,battery,952,11.744261167656017,1175
VIN_26942,battery,953,11.682124288641457,1174
VIN_26942,battery,954,11.702777492655267,1173
VIN_26942,battery,955,11.601863549574352,1172
VIN_26942,battery,956,11.65418580098045,1171
VIN_26942,battery,957,11.516533206073081,1170
VIN_26942,battery,958,11.757007386396609,1169
VIN_26942,battery,959,11.594209359495073,1168
VIN_26942,battery,960,11.761013398681184,1167
VIN_26942,battery,961,11.805179026451146,1166
VIN_26942,battery,962,11.758201846817464,1165
VIN_26942,battery,963,11.643292998948214,1164
VIN_26942,battery,964,11.715128942576607,1163
VIN_26942,battery,965,11.608221543491736,1162
VIN_26942,battery,966,11.533270578300868,1161
VIN_26942,battery,967,11.707248848541822,1160
VIN_26942,battery,968,11.65981148096343,1159
VIN_26942,battery,969,11.603700453354149,1158
VIN_26942,battery,970,11.46346141998187,1157
VIN_26942,battery,971,11.461347238769765,1156
VIN_26942,battery,972,11.649237167930584,1155
VIN_26942,battery,973,11.699318937055956,1154
VIN_26942,battery,974,11.667483055892557,1153
VIN_26942,battery,975,11.874395199373788,1152
VIN_26942,battery,976,11.767004043451355,1151
VIN_26942,battery,977,11.759532886029895,1150
VIN_26942,battery,978,11.612003435316607,1149
VIN_26942,battery,979,11.58794410001938,1148
VIN_26942,battery,980,11.610667922543175,1147
VIN_26942,battery,981,11.50081410846695,1146
VIN_26942,battery,982,11.839742403276869,1145
VIN_26942,battery,983,11.503904614354305,1144
VIN_26942,battery,984,11.593234007183813,1143
VIN_26942,battery,985,11.604263285862244,1142
VIN_26942,battery,986,11.615658906938831,1141
VIN_26942,battery,987,11.420411514892647,1140
VIN_26942,battery,988,11.726924738116153,1139
VIN_26942,battery,989,11.428693012537082,1138
VIN_26942,battery,990,11.61950536277591,1137
VIN_26942,battery,991,11.56844235218989,1136
VIN_26942,battery,992,11.708163552665345,1135
VIN_26942,battery,993,11.52644156674933,1134
VIN_26942,battery,994,11.679227298511298,1133
VIN_26942,battery,995,11.534922749571667,1132
VIN_26942,battery,996,11.646230159661622,1131
VIN_26942,battery,997,11.582574093560968,1130
VIN_26942,battery,998,11.408507556893762,1129
VIN_26942,battery,999,11.486315937714695,1128
VIN_26942,battery,1000,11.715825525523446,1127
VIN_26942,battery,1001,11.64127076471171,1126
VIN_26942,battery,1002,11.392449595797093,1125
VIN_26942,battery,1003,11.46650512388059,1124
VIN_26942,battery,1004,11.653291585214493,1123
VIN_26942,battery,1005,11.481860514495443,1122
VIN_26942,battery,1006,11.426759988064456,1121
VIN_26942,battery,1007,11.63007138444466,1120
VIN_26942,battery,1008,11.742678820542922,1119
VIN_26942,battery,1009,11.629770858012378,1118
VIN_26942,battery,1010,11.633515121382539,1117
VIN_26942,battery,1011,11.414438724050228,1116
VIN_26942,battery,1012,11.666789319641108,1115
VIN_26942,battery,1013,11.645470735237462,1114
VIN_26942,battery,1014,11.579398252585728,1113
VIN_26942,battery,1015,11.896421538898855,1112
VIN_26942,battery,1016,11.602418720792613,1111
VIN_26942,battery,1017,11.776184656895857,1110
VIN_26942,battery,1018,11.761620441430523,1109
VIN_26942,battery,1019,11.598365750205911,1108
VIN_26942,battery,1020,11.543859963619562,1107
VIN_26942,battery,1021,11.474016222819042,1106
VIN_26942,battery,1022,11.571880991859041,1105
VIN_26942,battery,1023,11.456767839161481,1104
VIN_26942,battery,1024,11.407437743075445,1103
VIN_26942,battery,1025,11.520375171123229,1102
VIN_26942,battery,1026,11.45612366265718,1101
VIN_26942,battery,1027,11.56561760276087,1100
VIN_26942,battery,1028,11.519694848028097,1099
VIN_26942,battery,1029,11.741483069341959,1098
VIN_26942,battery,1030,11.590349612773599,1097
VIN_26942,battery,1031,11.691281316025025,1096
VIN_26942,battery,1032,11.475945886155767,1095
VIN_26942,battery,1033,11.575655867475064,1094
VIN_26942,battery,1034,11.5169398087099,1093
VIN_26942,battery,1035,11.562000795009345,1092
VIN_26942,battery,1036,11.465891456134031,1091
VIN_26942,battery,1037,11.63025463029119,1090
VIN_26942,battery,1038,11.68680999202217,1089
VIN_26942,battery,1039,11.430206182541399,1088
VIN_26942,battery,1040,11.71456877897386,1087
VIN_26942,battery,1041,11.474398043028755,1086
VIN_26942,battery,1042,11.716429847371476,1085
VIN_26942,battery,1043,11.57437363972491,1084
VIN_26942,battery,1044,11.618495775503563,1083
VIN_26942,battery,1045,11.55523855261981,1082
VIN_26942,battery,1046,11.530493679739205,1081
VIN_26942,battery,1047,11.495717024157718,1080
VIN_26942,battery,1048,11.58740352078815,1079
VIN_26942,battery,1049,11.529368726005643,1078
VIN_26942,battery,1050,11.492764987987327,1077
VIN_26942,battery,1051,11.729286411363443,1076
VIN_26942,battery,1052,11.45572298945346,1075
VIN_26942,battery,1053,11.538952369187127,1074
VIN_26942,battery,1054,11.489014261346709,1073
VIN_26942,battery,1055,11.477806894544445,1072
VIN_26942,battery,1056,11.489239988618607,1071
VIN_26942,battery,1057,11.51946410188864,1070
VIN_26942,battery,1058,11.48172142755319,1069
VIN_26942,battery,1059,11.723363361104385,1068
VIN_26942,battery,1060,11.559294110903446,1067
VIN_26942,battery,1061,11.46238051704596,1066
VIN_26942,battery,1062,11.675588440159707,1065
VIN_26942,battery,1063,11.524679799937646,1064
VIN_26942,battery,1064,11.617969504215592,1063
VIN_26942,battery,1065,11.386123733003641,1062
VIN_26942,battery,1066,11.71229783333999,1061
VIN_26942,battery,1067,11.50918997408018,1060
VIN_26942,battery,1068,11.496617262462966,1059
VIN_26942,battery,1069,11.571569845715956,1058
VIN_26942,battery,1070,11.746968715912214,1057
VIN_26942,battery,1071,11.422003566420297,1056
VIN_26942,battery,1072,11.532290874148954,1055
VIN_26942,battery,1073,11.689222604529473,1054
VIN_26942,battery,1074,11.384828705428614,1053
VIN_26942,battery,1075,11.29342040905221,1052
VIN_26942,battery,1076,11.567254214505033,1051
VIN_26942,battery,1077,11.517313635109323,1050
VIN_26942,battery,1078,11.42899527126933,1049
VIN_26942,battery,1079,11.623449899399413,1048
VIN_26942,battery,1080,11.6037055412133,1047
VIN_26942,battery,1081,11.53923801013179,1046
VIN_26942,battery,1082,11.687423914638075,1045
VIN_26942,battery,1083,11.512346650319367,1044
VIN_26942,battery,1084,11.400989656127615,1043
VIN_26942,battery,1085,11.52872769734279,1042
VIN_26942,battery,1086,11.558371110687071,1041
VIN_26942,battery,1087,11.536802052472789,1040
VIN_26942,battery,1088,11.61151610495691,1039
VIN_26942,battery,1089,11.542402339394178,1038
VIN_26942,battery,1090,11.525663006676764,1037
VIN_26942,battery,1091,11.682892277259858,1036
VIN_26942,battery,1092,11.384588365450437,1035
VIN_26942,battery,1093,11.37480022639471,1034
VIN_26942,battery,1094,11.498602662029711,1033
VIN_26942,battery,1095,11.427440636425471,1032
VIN_26942,battery,1096,11.661589049553603,1031
VIN_26942,battery,1097,11.402441162928772,1030
VIN_26942,battery,1098,11.498607403975006,1029
VIN_26942,battery,1099,11.5747241562111,1028
VIN_26942,battery,1100,11.527565537468076,1027
VIN_26942,battery,1101,11.501936712493858,1026
VIN_26942,battery,1102,11.352530072758826,1025
VIN_26942,battery,1103,11.549948819584053,1024
VIN_26942,battery,1104,11.466548152683108,1023
VIN_26942,battery,1105,11.61596118625248,1022
VIN_26942,battery,1106,11.355811132902705,1021
VIN_26942,battery,1107,11.398992806564236,1020
VIN_26942,battery,1108,11.679337046482612,1019
VIN_26942,battery,1109,11.349552137602505,1018
VIN_26942,battery,1110,11.329949692964345,1017
VIN_26942,battery,1111,11.503560281244372,1016
VIN_26942,battery,1112,11.620967481206824,1015
VIN_26942,battery,1113,11.657276311807163,1014
VIN_26942,battery,1114,11.277221823495765,1013
VIN_26942,battery,1115,11.552990891096753,1012
VIN_26942,battery,1116,11.514060258664415,1011
VIN_26942,battery,1117,11.371323160054542,1010
VIN_26942,battery,1118,11.5188365307617,1009
VIN_26942,battery,1119,11.595555335247068,1008
VIN_26942,battery,1120,11.612869677819136,1007
VIN_26942,battery,1121,11.554135827818044,1006
VIN_26942,battery,1122,11.65687368339673,1005
VIN_26942,battery,1123,11.505660067988135,1004
VIN_26942,battery,1124,11.663624681380856,1003
VIN_26942,battery,1125,11.402852969684767,1002
VIN_26942,battery,1126,11.549454111956651,1001
VIN_26942,battery,1127,11.47210998097101,1000
VIN_26942,battery,1128,11.567083392795809,999
VIN_26942,battery,1129,11.552486692820132,998
VIN_26942,battery,1130,11.360170073486898,997
VIN_26942,battery,1131,11.716219626518361,996
VIN_26942,battery,1132,11.445198688465869,995
VIN_26942,battery,1133,11.611572392431539,994
VIN_26942,battery,1134,11.468870444782054,993
VIN_26942,battery,1135,11.363147445791691,992
VIN_26942,battery,1136,11.535039626807492,991
VIN_26942,battery,1137,11.54361770226133,990
VIN_26942,battery,1138,11.487983314354027,989
VIN_26942,battery,1139,11.463003717665229,988
VIN_26942,battery,1140,11.483474470458933,987
VIN_26942,battery,1141,11.505372694437336,986
VIN_26942,battery,1142,11.497514898812266,985
VIN_26942,battery,1143,11.47020985231512,984
VIN_26942,battery,1144,11.340451704495088,983
VIN_26942,battery,1145,11.615815221112216,982
VIN_26942,battery,1146,11.499456583184385,981
VIN_26942,battery,1147,11.371225369181872,980
VIN_26942,battery,1148,11.449870434703662,979
VIN_26942,battery,1149,11.436253055958277,978
VIN_26942,battery,1150,11.391853580146963,977
VIN_26942,battery,1151,11.487580926666455,976
VIN_26942,battery,1152,11.48533595955675,975
VIN_26942,battery,1153,11.560963624725812,974
VIN_26942,battery,1154,11.369671921183546,973
VIN_26942,battery,1155,11.573024866630849,972
VIN_26942,battery,1156,11.517890153007418,971
VIN_26942,battery,1157,11.525300503601914,970
VIN_26942,battery,1158,11.463739275116643,969
VIN_26942,battery,1159,11.467927878962923,968
VIN_26942,battery,1160,11.38688060936063,967
VIN_26942,battery,1161,11.494527070119068,966
VIN_26942,battery,1162,11.590000152361302,965
VIN_26942,battery,1163,11.361331220813325,964
VIN_26942,battery,1164,11.355688711901077,963
VIN_26942,battery,1165,11.584220071994487,962
VIN_26942,battery,1166,11.534070097764598,961
VIN_26942,battery,1167,11.35496033481689,960
VIN_26942,battery,1168,11.256480293095567,959
VIN_26942,battery,1169,11.499152252045496,958
VIN_26942,battery,1170,11.302321777314836,957
VIN_26942,battery,1171,11.233179503001859,956
VIN_26942,battery,1172,11.436745697466405,955
VIN_26942,battery,1173,11.475443617598707,954
VIN_26942,battery,1174,11.359781945072832,953
VIN_26942,battery,1175,11.646802427935325,952
VIN_26942,battery,1176,11.40699802102748,951
VIN_26942,battery,1177,11.440984658886496,950
VIN_26942,battery,1178,11.491419400101934,949
VIN_26942,battery,1179,11.241063708236528,948
VIN_26942,battery,1180,11.428185028561577,947
VIN_26942,battery,1181,11.418148257503013,946
VIN_26942,battery,1182,11.389889011898385,945
VIN_26942,battery,1183,11.268197567933651,944
VIN_26942,battery,1184,11.500463876145831,943
VIN_26942,battery,1185,11.448795193885916,942
VIN_26942,battery,1186,11.418743791640786,941
VIN_26942,battery,1187,11.568732907721808,940
VIN_26942,battery,1188,11.394320352933311,939
VIN_26942,battery,1189,11.316271992710835,938
VIN_26942,battery,1190,11.543302954046787,937
VIN_26942,battery,1191,11.301355385176448,936
VIN_26942,battery,1192,11.461149481800268,935
VIN_26942,battery,1193,11.329077568989876,934
VIN_26942,battery,1194,11.54719373644373,933
VIN_26942,battery,1195,11.502642674356817,932
VIN_26942,battery,1196,11.395134394468196,931
VIN_26942,battery,1197,11.573422156675626,930
VIN_26942,battery,1198,11.448412334767157,929
VIN_26942,battery,1199,11.48185880847764,928
VIN_26942,battery,1200,11.44671738514217,927
VIN_26942,battery,1201,11.457872674682196,926
VIN_26942,battery,1202,11.352361390483663,925
VIN_26942,battery,1203,11.425780425882811,924
VIN_26942,battery,1204,11.383904741415956,923
VIN_26942,battery,1205,11.48937733719919,922
VIN_26942,battery,1206,11.322859661585678,921
VIN_26942,battery,1207,11.465179938135112,920
VIN_26942,battery,1208,11.704926029178518,919
VIN_26942,battery,1209,11.359042162270221,918
VIN_26942,battery,1210,11.315253286022234,917
VIN_26942,battery,1211,11.531926853148853,916
VIN_26942,battery,1212,11.296463981694291,915
VIN_26942,battery,1213,11.531641565106888,914
VIN_26942,battery,1214,11.53522086277941,913
VIN_26942,battery,1215,11.39650768110728,912
VIN_26942,battery,1216,11.37107193299556,911
VIN_26942,battery,1217,11.32091792536091,910
VIN_26942,battery,1218,11.449661341834041,909
VIN_26942,battery,1219,11.528838189831696,908
VIN_26942,battery,1220,11.49030399383604,907
VIN_26942,battery,1221,11.441181239442564,906
VIN_26942,battery,1222,11.361860720836894,905
VIN_26942,battery,1223,11.43377585168784,904
VIN_26942,battery,1224,11.63047213870581,903
VIN_26942,battery,1225,11.437301771515758,902
VIN_26942,battery,1226,11.336436113804535,901
VIN_26942,battery,1227,11.315767584980712,900
VIN_26942,battery,1228,11.42290955404404,899
VIN_26942,battery,1229,11.319051890858097,898
VIN_26942,battery,1230,11.355727024620254,897
VIN_26942,battery,1231,11.345957488824544,896
VIN_26942,battery,1232,11.479374464461928,895
VIN_26942,battery,1233,11.434396039856066,894
VIN_26942,battery,1234,11.276549699769333,893
VIN_26942,battery,1235,11.419211073766412,892
VIN_26942,battery,1236,11.229847423622624,891
VIN_26942,battery,1237,11.465925017852694,890
VIN_26942,battery,1238,11.431034521884603,889
VIN_26942,battery,1239,11.438325015746802,888
VIN_26942,battery,1240,11.329618901634346,887
VIN_26942,battery,1241,11.213132380556047,886
VIN_26942,battery,1242,11.660383705982708,885
VIN_26942,battery,1243,11.508873943794834,884
VIN_26942,battery,1244,11.466971177149517,883
VIN_26942,battery,1245,11.424648936387682,882
VIN_26942,battery,1246,11.269483870014195,881
VIN_26942,battery,1247,11.406332068761863,880
VIN_26942,battery,1248,11.2099634395454,879
VIN_26942,battery,1249,11.322885159908656,878
VIN_26942,battery,1250,11.29605031519733,877
VIN_26942,battery,1251,11.460524097246484,876
VIN_26942,battery,1252,11.37607575859073,875
VIN_26942,battery,1253,11.389745706035994,874
VIN_26942,battery,1254,11.460096600449983,873
VIN_26942,battery,1255,11.281120223548914,872
VIN_26942,battery,1256,11.513801325322099,871
VIN_26942,battery,1257,11.37755785301457,870
VIN_26942,battery,1258,11.397977088696875,869
VIN_26942,battery,1259,11.55543380048084,868
VIN_26942,battery,1260,11.464963507785974,867
VIN_26942,battery,1261,11.416833531195948,866
VIN_26942,battery,1262,11.375798439511971,865
VIN_26942,battery,1263,11.474041241829646,864
VIN_26942,battery,1264,11.190639268336216,863
VIN_26942,battery,1265,11.362030419445542,862
VIN_26942,battery,1266,11.273171167644659,861
VIN_26942,battery,1267,11.311643227734342,860
VIN_26942,battery,1268,11.204492793514024,859
VIN_26942,battery,1269,11.339272981451472,858
VIN_26942,battery,1270,11.277840197390573,857
VIN_26942,battery,1271,11.135683474191454,856
VIN_26942,battery,1272,11.292303218262427,855
VIN_26942,battery,1273,11.201969881180187,854
VIN_26942,battery,1274,11.384051044406643,853
VIN_26942,battery,1275,11.50204079675321,852
VIN_26942,battery,1276,11.414441620467105,851
VIN_26942,battery,1277,11.396736842077658,850
VIN_26942,battery,1278,11.336982562579141,849
VIN_26942,battery,1279,11.542468125451059,848
VIN_26942,battery,1280,11.194343123880344,847
VIN_26942,battery,1281,11.28440625141569,846
VIN_26942,battery,1282,11.350368339692599,845
VIN_26942,battery,1283,11.391666682262322,844
VIN_26942,battery,1284,11.289278778110074,843
VIN_26942,battery,1285,11.54325247798686,842
VIN_26942,battery,1286,11.267652889397693,841
VIN_26942,battery,1287,11.240354900209626,840
VIN_26942,battery,1288,11.258808535673005,839
VIN_26942,battery,1289,11.447770502199157,838
VIN_26942,battery,1290,11.371759494619912,837
VIN_26942,battery,1291,11.373605133688617,836
VIN_26942,battery,1292,11.51517483917319,835
VIN_26942,battery,1293,11.371897182770343,834
VIN_26942,battery,1294,11.328826346138767,833
VIN_26942,battery,1295,11.231528842830965,832
VIN_26942,battery,1296,11.387347552728187,831
VIN_26942,battery,1297,11.41485230585959,830
VIN_26942,battery,1298,11.427602351556843,829
VIN_26942,battery,1299,11.192387817287582,828
VIN_26942,battery,1300,11.350345283767048,827
VIN_26942,battery,1301,11.155617981467682,826
VIN_26942,battery,1302,11.354775787953804,825
VIN_26942,battery,1303,11.318856508408745,824
VIN_26942,battery,1304,11.352782724343516,823
VIN_26942,battery,1305,11.27085318376312,822
VIN_26942,battery,1306,11.241713291561378,821
VIN_26942,battery,1307,11.225124465935929,820
VIN_26942,battery,1308,11.461010014815075,819
VIN_26942,battery,1309,11.479528978057115,818
VIN_26942,battery,1310,11.39031721345088,817
VIN_26942,battery,1311,11.135090612878042,816
VIN_26942,battery,1312,11.27038295596173,815
VIN_26942,battery,1313,11.331733632703074,814
VIN_26942,battery,1314,11.211104316507576,813
VIN_26942,battery,1315,11.139154213411254,812
VIN_26942,battery,1316,11.22754803720925,811
VIN_26942,battery,1317,11.371874304071927,810
VIN_26942,battery,1318,11.157138125052853,809
VIN_26942,battery,1319,11.377143774933247,808
VIN_26942,battery,1320,11.437490633570812,807
VIN_26942,battery,1321,11.076328092493144,806
VIN_26942,battery,1322,11.358976473898839,805
VIN_26942,battery,1323,11.248554428446328,804
VIN_26942,battery,1324,11.29344404767609,803
VIN_26942,battery,1325,11.549158670534746,802
VIN_26942,battery,1326,11.377675799399498,801
VIN_26942,battery,1327,11.247731508290643,800
VIN_26942,battery,1328,11.474518045032957,799
VIN_26942,battery,1329,11.29985039929667,798
VIN_26942,battery,1330,11.281437187615417,797
VIN_26942,battery,1331,11.374713742594544,796
VIN_26942,battery,1332,11.240661918730325,795
VIN_26942,battery,1333,11.256406077833605,794
VIN_26942,battery,1334,11.236321150834629,793
VIN_26942,battery,1335,11.262174090859514,792
VIN_26942,battery,1336,11.243722062936696,791
VIN_26942,battery,1337,11.284150270519248,790
VIN_26942,battery,1338,11.161273471483842,789
VIN_26942,battery,1339,11.175496312683526,788
VIN_26942,battery,1340,11.203916481533698,787
VIN_26942,battery,1341,11.143134985598637,786
VIN_26942,battery,1342,11.23232380136733,785
VIN_26942,battery,1343,11.181024434822783,784
VIN_26942,battery,1344,11.201272374859316,783
VIN_26942,battery,1345,11.208326449615468,782
VIN_26942,battery,1346,11.219423873682722,781
VIN_26942,battery,1347,11.35703982844889,780
VIN_26942,battery,1348,11.368380865143664,779
VIN_26942,battery,1349,11.078132319297675,778
VIN_26942,battery,1350,11.1489270802467,777
VIN_26942,battery,1351,11.074573214218761,776
VIN_26942,battery,1352,11.12299342683392,775
VIN_26942,battery,1353,11.259983572401994,774
VIN_26942,battery,1354,11.176100520789829,773
VIN_26942,battery,1355,11.215356602068054,772
VIN_26942,battery,1356,11.36898183098601,771
VIN_26942,battery,1357,11.314565475916393,770
VIN_26942,battery,1358,11.331389573743506,769
VIN_26942,battery,1359,11.237657225297225,768
VIN_26942,battery,1360,11.187924361803418,767
VIN_26942,battery,1361,11.317584024716256,766
VIN_26942,battery,1362,11.107310780057807,765
VIN_26942,battery,1363,11.293558837110526,764
VIN_26942,battery,1364,11.31850552769909,763
VIN_26942,battery,1365,11.351240788834941,762
VIN_26942,battery,1366,11.313022251879463,761
VIN_26942,battery,1367,11.332200210742437,760
VIN_26942,battery,1368,11.405760349238442,759
VIN_26942,battery,1369,11.275639969215444,758
VIN_26942,battery,1370,11.368572055081557,757
VIN_26942,battery,1371,11.128475763378207,756
VIN_26942,battery,1372,11.056857687697946,755
VIN_26942,battery,1373,11.371708830940628,754
VIN_26942,battery,1374,11.240991045753443,753
VIN_26942,battery,1375,11.324046225858316,752
VIN_26942,battery,1376,11.158216140510536,751
VIN_26942,battery,1377,11.230207482079337,750
VIN_26942,battery,1378,11.536545026155725,749
VIN_26942,battery,1379,11.27413779137671,748
VIN_26942,battery,1380,11.174038101005534,747
VIN_26942,battery,1381,11.46258028033816,746
VIN_26942,battery,1382,11.12691248114213,745
VIN_26942,battery,1383,11.387471750005684,744
VIN_26942,battery,1384,11.263143566640197,743
VIN_26942,battery,1385,11.228763652023556,742
VIN_26942,battery,1386,11.222049915778106,741
VIN_26942,battery,1387,11.202322693379378,740
VIN_26942,battery,1388,11.240963515439068,739
VIN_26942,battery,1389,11.344179744909798,738
VIN_26942,battery,1390,11.241118236406614,737
VIN_26942,battery,1391,11.140035098653259,736
VIN_26942,battery,1392,11.178471726620138,735
VIN_26942,battery,1393,11.24819598467248,734
VIN_26942,battery,1394,11.224514131538577,733
VIN_26942,battery,1395,11.075349523878693,732
VIN_26942,battery,1396,11.360433036573362,731
VIN_26942,battery,1397,11.135240561102211,730
VIN_26942,battery,1398,11.240141653832094,729
VIN_26942,battery,1399,11.38467133453071,728
VIN_26942,battery,1400,11.368626957006942,727
VIN_26942,battery,1401,11.249390461713629,726
VIN_26942,battery,1402,11.141947960167622,725
VIN_26942,battery,1403,11.435860302969932,724
VIN_26942,battery,1404,11.240049946862646,723
VIN_26942,battery,1405,11.150434615774923,722
VIN_26942,battery,1406,11.353590998296351,721
VIN_26942,battery,1407,11.446517983447727,720
VIN_26942,battery,1408,11.27141018746817,719
VIN_26942,battery,1409,11.098962977552112,718
VIN_26942,battery,1410,11.228247517254758,717
VIN_26942,battery,1411,11.031744410596101,716
VIN_26942,battery,1412,11.075889096056258,715
VIN_26942,battery,1413,11.130065044073989,714
VIN_26942,battery,1414,11.084787477849378,713
VIN_26942,battery,1415,11.192276801419053,712
VIN_26942,battery,1416,11.119959109097161,711
VIN_26942,battery,1417,11.14283617068833,710
VIN_26942,battery,1418,11.275171260569106,709
VIN_26942,battery,1419,11.565792206175326,708
VIN_26942,battery,1420,11.130571891283568,707
VIN_26942,battery,1421,11.352937760700984,706
VIN_26942,battery,1422,11.254522811395184,705
VIN_26942,battery,1423,11.22825858742551,704
VIN_26942,battery,1424,10.993577476294552,703
VIN_26942,battery,1425,11.25255184157089,702
VIN_26942,battery,1426,11.061661425440132,701
VIN_26942,battery,1427,11.269873063993852,700
VIN_26942,battery,1428,11.229105874936762,699
VIN_26942,battery,1429,11.203622924617246,698
VIN_26942,battery,1430,11.313008859350113,697
VIN_26942,battery,1431,11.279767278729908,696
VIN_26942,battery,1432,11.097319271433367,695
VIN_26942,battery,1433,11.186560900179087,694
VIN_26942,battery,1434,11.124412917038038,693
VIN_26942,battery,1435,11.298606892307513,692
VIN_26942,battery,1436,11.2096523017258,691
VIN_26942,battery,1437,11.10481877067919,690
VIN_26942,battery,1438,11.113195178286745,689
VIN_26942,battery,1439,11.226958016581088,688
VIN_26942,battery,1440,11.165341186116754,687
VIN_26942,battery,1441,11.18434685856932,686
VIN_26942,battery,1442,11.171593007059874,685
VIN_26942,battery,1443,11.19024844976444,684
VIN_26942,battery,1444,10.983311881883756,683
VIN_26942,battery,1445,11.147057427813637,682
VIN_26942,battery,1446,11.36896913212164,681
VIN_26942,battery,1447,11.11642037813438,680
VIN_26942,battery,1448,11.294651602943587,679
VIN_26942,battery,1449,11.167918357244453,678
VIN_26942,battery,1450,11.233016609662949,677
VIN_26942,battery,1451,10.990751288163652,676
VIN_26942,battery,1452,11.21954158464055,675
VIN_26942,battery,1453,11.077194986603807,674
VIN_26942,battery,1454,11.296402098874129,673
VIN_26942,battery,1455,11.055897245704218,672
VIN_26942,battery,1456,11.311280160199834,671
VIN_26942,battery,1457,11.14788575440287,670
VIN_26942,battery,1458,11.151720645381065,669
VIN_26942,battery,1459,11.156635897304021,668
VIN_26942,battery,1460,11.161335151208595,667
VIN_26942,battery,1461,10.997640521921864,666
VIN_26942,battery,1462,11.211302132603254,665
VIN_26942,battery,1463,10.967229271286163,664
VIN_26942,battery,1464,11.036902175909471,663
VIN_26942,battery,1465,11.176765581963892,662
VIN_26942,battery,1466,11.1933494036516,661
VIN_26942,battery,1467,11.21355788448327,660
VIN_26942,battery,1468,11.259461331698194,659
VIN_26942,battery,1469,11.020949224961827,658
VIN_26942,battery,1470,11.200995957176904,657
VIN_26942,battery,1471,11.157552435293532,656
VIN_26942,battery,1472,11.225691389527997,655
VIN_26942,battery,1473,11.110223847804129,654
VIN_26942,battery,1474,11.03991932615232,653
VIN_26942,battery,1475,11.230652165985585,652
VIN_26942,battery,1476,11.20309289112675,651
VIN_26942,battery,1477,11.02468955534516,650
VIN_26942,battery,1478,11.183847030946197,649
VIN_26942,battery,1479,11.234507558302191,648
VIN_26942,battery,1480,11.00493411285057,647
VIN_26942,battery,1481,10.967108990884618,646
VIN_26942,battery,1482,10.949194472702745,645
VIN_26942,battery,1483,11.179749523871815,644
